2022-08-06 17:21:33,994 INFO    MainThread:11308 [wandb_setup.py:_flush():76] Loading settings from C:\Users\murth\.config\wandb\settings
2022-08-06 19:19:03,657 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,657 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-08-06 19:19:03,667 INFO    MainThread:11308 [wandb_init.py:_resume_backend():350] resuming backend
2022-08-06 19:19:03,673 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,673 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-08-06 19:19:03,683 INFO    MainThread:11308 [wandb_init.py:_resume_backend():350] resuming backend
2022-08-06 19:19:03,687 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,688 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-08-06 19:19:03,705 INFO    MainThread:11308 [wandb_init.py:_resume_backend():350] resuming backend
2022-08-06 19:19:03,713 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,713 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-08-06 19:19:03,733 INFO    MainThread:11308 [wandb_init.py:_resume_backend():350] resuming backend
2022-08-06 19:19:03,740 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,740 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-08-06 19:19:03,749 INFO    MainThread:11308 [wandb_init.py:_resume_backend():350] resuming backend
2022-08-06 19:19:03,799 INFO    MainThread:11308 [wandb_init.py:_pause_backend():341] pausing backend
2022-08-06 19:19:03,799 INFO    MainThread:11308 [jupyter.py:save_ipynb():377] not saving jupyter notebook
